t_rel_s,sim_Middle_deg,real_Middle_deg
14.8480,38.1107,57.8146
14.8520,38.1107,58.7251
14.8560,38.1107,59.0066
14.8600,38.1107,59.4571
14.8640,38.6219,60.4098
14.8680,40.8968,61.2761
14.8720,40.8968,61.7704
14.8760,40.8968,62.3527
14.8800,40.8968,63.0654
14.8840,41.3202,63.8798
14.8880,43.7883,64.3315
14.8920,43.7883,64.3709
14.8960,43.7883,65.0650
14.9000,43.7883,65.7882
14.9040,44.2411,66.3801
14.9080,46.6916,67.3421
14.9120,46.6916,67.8240
14.9160,46.6916,68.2997
14.9200,46.6916,68.5430
14.9240,47.2517,68.5931
14.9280,49.6051,69.1398
14.9320,49.6051,69.6135
14.9360,49.6051,69.7351
14.9400,49.6051,69.7351
14.9440,50.0943,69.7351
14.9480,52.2889,69.7351
14.9520,52.2890,69.7351
14.9560,52.2890,69.7351
14.9600,52.2890,69.7351
14.9640,52.7107,69.7351
14.9680,54.6151,69.7351
14.9720,54.6151,69.7351
14.9760,54.6151,69.7351
14.9800,54.6151,69.7351
14.9840,54.9988,69.7351
14.9880,56.6311,69.7351
14.9920,56.6311,69.7351
14.9960,56.6311,69.7351
15.0000,56.6311,69.7351
15.0040,56.7501,69.7351
15.0080,57.2957,69.7351
15.0120,57.2956,69.7351
15.0160,57.2956,69.7351
15.0200,57.2958,69.7351
15.0240,57.2958,69.7351
15.0280,57.2959,69.7351
15.0320,57.2957,69.7351
15.0360,57.2957,69.7351
15.0400,57.2955,69.7351
15.0440,57.2959,69.7351
15.0480,57.2955,69.7351
15.0520,57.2959,69.7351
15.0560,57.2955,69.7351
15.0600,57.2959,69.7351
15.0640,57.2955,69.7351
15.0680,57.2958,69.7351
15.0720,57.2956,69.7351
15.0760,57.2958,69.7351
15.0800,57.2956,69.7351
15.0840,57.2957,69.7351
15.0880,57.2955,69.7351
15.0920,57.2958,69.7351
15.0960,57.2956,69.7351
15.1000,57.2957,69.7351
15.1040,57.2955,69.7351
15.1080,57.2958,69.7351
15.1120,57.2956,69.7351
15.1160,57.2957,69.7351
15.1200,57.2955,69.7351
15.1240,57.2958,69.7351
15.1280,57.2956,69.7351
15.1320,57.2957,69.7351
15.1360,57.2955,69.7351
15.1400,57.2958,69.7351
15.1440,57.2956,69.7351
15.1480,57.2958,69.7351
15.1520,57.2955,69.7351
15.1560,57.2958,69.7351
15.1600,57.2956,69.7351
15.1640,57.2957,69.7351
15.1680,57.2956,69.7351
15.1720,57.2958,69.7351
15.1760,57.2956,69.7351
15.1800,57.2957,69.7351
15.1840,57.2955,69.7351
15.1880,57.2958,69.7351
15.1920,57.2956,69.7351
15.1960,57.2957,69.7351
15.2000,57.2956,69.7351
15.2040,57.2958,69.7351
15.2080,57.2956,69.7351
15.2120,57.2958,69.7351
15.2160,57.2955,69.7351
15.2200,57.2958,69.7351
15.2240,57.2956,69.7351
15.2280,57.2957,69.7351
15.2320,57.2955,69.7351
15.2360,57.2958,69.7351
15.2400,57.2956,69.7351
15.2440,57.2957,69.7351
15.2480,57.2955,69.7351
15.2520,57.2958,69.7351
15.2560,57.2956,69.7351
15.2600,57.2957,69.7351
15.2640,57.2954,69.7351
15.2680,57.2958,69.7351
15.2720,57.2956,69.7351
15.2760,57.2957,69.7351
15.2800,57.2955,69.7351
15.2840,57.2958,69.7351
15.2880,57.2956,69.7351
15.2920,57.2957,69.7351
15.2960,57.2955,69.7351
15.3000,57.2958,69.7351
15.3040,57.2956,69.7351
15.3080,57.2958,69.7351
15.3120,57.2956,69.7351
15.3160,57.2958,69.7351
15.3200,57.2956,69.7351
15.3240,57.2958,69.7351
15.3280,57.2956,69.7351
15.3320,57.2958,69.7351
15.3360,57.2956,69.7351
15.3400,57.2957,69.7351
15.3440,57.2956,69.7351
15.3480,57.2958,69.7351
15.3520,57.2956,69.7351
15.3560,57.2958,69.7351
15.3600,57.2955,69.7351
15.3640,57.2958,69.7351
15.3680,57.2956,69.7351
15.3720,57.2957,69.7351
15.3760,57.2955,69.7351
15.3800,57.2958,69.7351
15.3840,57.2956,69.7351
15.3880,57.2957,69.7351
15.3920,57.2955,69.7351
15.3960,57.2958,69.7351
15.4000,57.2956,69.7351
15.4040,57.2957,69.7351
15.4080,57.2955,69.7351
15.4120,57.2958,69.7351
15.4160,57.2956,69.7351
15.4200,57.2957,69.7351
15.4240,57.2956,69.7351
15.4280,57.2958,69.7351
15.4320,57.2956,69.7351
15.4360,57.2957,69.7351
15.4400,57.2955,69.7351
15.4440,57.2958,69.7351
15.4480,57.2956,69.7351
15.4520,57.2957,69.7351
15.4560,57.2955,69.7351
15.4600,57.2958,69.7351
15.4640,57.2956,69.7351
15.4680,57.2957,69.7351
15.4720,57.2955,69.7351
15.4760,57.2958,69.7351
15.4800,57.2956,69.7351
15.4840,57.2957,69.7351
15.4880,57.2955,69.7351
15.4920,57.2958,69.7351
15.4960,57.2956,69.7351
15.5000,57.2957,69.7351
15.5040,57.2956,69.7351
15.5080,57.2958,69.7351
15.5120,57.2956,69.7351
15.5160,57.2957,69.7351
15.5200,57.2955,69.7351
15.5240,57.2958,69.7351
15.5280,57.2956,69.7351
15.5320,57.2957,69.7351
15.5360,57.2955,69.7351
15.5400,57.2958,69.7351
15.5440,57.2956,69.7351
15.5480,57.2957,69.7351
15.5520,57.2956,69.7351
15.5560,57.2958,69.7351
15.5600,57.2956,69.7351
15.5640,57.2957,69.7351
15.5680,57.2955,69.7351
15.5720,57.2958,69.7351
15.5760,57.2956,69.7351
15.5800,57.2957,69.7351
15.5840,57.2955,69.7351
15.5880,57.2958,69.7351
15.5920,57.2956,69.7351
15.5960,57.2958,69.7351
15.6000,57.2955,69.7351
15.6040,57.2958,69.7351
15.6080,57.2956,69.7351
15.6120,57.2957,69.7351
15.6160,57.2955,69.7351
15.6200,57.2958,69.7351
15.6240,57.2956,69.7351
15.6280,57.2957,69.7351
15.6320,57.2955,69.7351
15.6360,57.2958,69.7351
15.6400,57.2956,69.7351
15.6440,57.2957,69.7351
15.6480,57.2955,69.7351
15.6520,57.2958,69.7351
15.6560,57.2956,69.7351
15.6600,57.2958,69.7351
15.6640,57.2955,69.7351
15.6680,57.2958,69.7351
15.6720,57.2956,69.7351
15.6760,57.2957,69.7351
15.6800,57.2955,69.7351
15.6840,57.2958,69.7351
15.6880,57.2956,69.7351
15.6920,57.2957,69.7351
15.6960,57.2955,69.7351
15.7000,57.2958,69.7351
15.7040,57.2956,69.7351
15.7080,57.2957,69.7351
15.7120,57.2955,69.7351
15.7160,57.2958,69.7351
15.7200,57.2956,69.7351
15.7240,57.2958,69.7351
15.7280,57.2955,69.7351
15.7320,57.2958,69.7351
15.7360,57.2956,69.7351
15.7400,57.2957,69.7351
15.7440,57.2956,69.7351
15.7480,57.2958,69.7351
15.7520,57.2956,69.7351
15.7560,57.2958,69.7351
15.7600,57.2955,69.7351
15.7640,57.2958,69.7351
15.7680,57.2956,69.7351
15.7720,57.2957,69.7351
15.7760,57.2955,69.7351
15.7800,57.2958,69.7351
15.7840,57.2956,69.7351
15.7880,57.2957,69.7351
15.7920,57.2955,69.7351
15.7960,57.2958,69.7351
15.8000,57.2956,69.7351
15.8040,57.2958,69.7351
15.8080,57.2956,69.7351
15.8120,57.2958,69.7351
15.8160,57.2956,69.7351
15.8200,57.2957,69.7351
15.8240,57.2955,69.7351
15.8280,57.2958,69.7351
15.8320,57.2956,69.7351
15.8360,57.2957,69.7351
15.8400,57.2955,69.7351
15.8440,57.2958,69.7351
15.8480,57.2956,69.7351
15.8520,57.2957,69.7351
15.8560,57.2955,69.7351
15.8600,57.2958,69.7351
15.8640,57.2956,69.7351
15.8680,57.2958,69.7351
15.8720,57.2955,69.7351
15.8760,57.2958,69.7351
15.8800,57.2956,69.7351
15.8840,57.2957,69.7351
15.8880,57.2956,69.7351
15.8920,57.2958,69.7351
15.8960,57.2956,69.7351
15.9000,57.2957,69.7351
15.9040,57.2955,69.7351
15.9080,57.2958,69.7351
15.9120,57.2956,69.7351
15.9160,57.2957,69.7351
15.9200,57.2956,69.7351
15.9240,57.2958,69.7351
15.9280,57.2956,69.7351
15.9320,57.2957,69.7351
15.9360,57.2955,69.7351
15.9400,57.2958,69.7351
15.9440,57.2956,69.7351
15.9480,57.2958,69.7351
15.9520,57.2956,69.7351
15.9560,57.2958,69.7351
15.9600,57.2956,69.7351
15.9640,57.2957,69.7351
15.9680,57.2955,69.7351
15.9720,57.2958,69.7351
15.9760,57.2956,69.7351
15.9800,57.2958,69.7351
15.9840,57.2955,69.7351
15.9880,57.2958,69.1953
15.9920,57.2956,68.5430
15.9960,57.2958,68.5430
16.0000,57.2955,68.5430
16.0040,57.2958,67.7722
16.0080,57.2956,67.0778
16.0120,57.2957,66.4546
16.0160,57.2955,65.5249
16.0200,57.2958,65.0652
16.0240,57.2956,64.2237
16.0280,57.2957,63.5189
16.0320,57.2955,63.1788
16.0360,57.2958,63.1289
16.0400,57.2956,62.1485
16.0440,57.2958,61.5800
16.0480,57.2956,60.8112
16.0520,57.2959,60.0453
16.0560,57.2955,59.6117
16.0600,57.2958,59.0783
16.0640,57.2955,58.2401
16.0680,57.2959,57.8105
16.0720,57.2955,56.9287
16.0760,57.2959,55.9907
16.0800,57.2955,55.4866
16.0840,57.2959,55.0278
16.0880,57.2956,54.5574
16.0920,57.2959,54.2384
16.0960,57.2955,54.2073
16.1000,57.2959,53.2607
16.1040,57.2955,52.2453
16.1080,57.2959,51.5568
16.1120,57.2955,50.9203
16.1160,57.2959,50.0407
16.1200,57.2957,49.5460
16.1240,57.2959,49.0469
16.1280,57.2957,48.2607
16.1320,57.2959,47.6821
16.1360,57.2956,47.6116
16.1400,57.2958,46.5829
16.1440,57.2956,46.4901
16.1480,57.2958,45.8954
16.1520,57.2956,44.9724
16.1560,57.2959,44.0824
16.1600,57.2957,43.5558
16.1640,57.2958,43.1016
16.1680,57.2957,42.0530
16.1720,57.2958,41.5299
16.1760,57.1887,40.9700
16.1800,56.4212,40.0456
16.1840,56.4212,39.9338
16.1880,56.4212,39.2869
16.1920,56.4212,38.3433
16.1960,56.2296,37.5497
16.2000,54.0639,37.5497
16.2040,54.0639,37.5497
16.2080,54.0639,36.5317
16.2120,54.0639,35.5682
16.2160,53.7998,35.1079
16.2200,51.6236,34.0895
16.2240,51.6236,33.5188
16.2280,51.6236,33.0429
16.2320,51.6236,32.3635
16.2360,51.3113,31.4928
16.2400,49.1113,31.0022
16.2440,49.1113,30.5394
16.2480,49.1113,30.0815
16.2520,49.1113,29.8013
16.2560,48.8819,29.5623
16.2600,46.5367,28.0958
16.2640,46.5367,27.5889
16.2680,46.5367,26.8084
16.2720,46.5367,25.9984
16.2760,46.2365,25.6291
16.2800,43.8285,25.6291
16.2840,43.8285,24.6926
16.2880,43.8285,24.4371
16.2920,43.8285,23.7992
16.2960,43.6776,22.4808
16.3000,41.2429,21.5005
16.3040,41.2429,21.4570
16.3080,41.2429,21.4570
16.3120,41.2429,20.7568
16.3160,41.2429,19.5533
16.3200,40.8705,19.0910
16.3240,38.3664,18.1167
16.3280,38.3664,17.5236
16.3320,38.3664,16.8136
16.3360,38.3664,16.0927
16.3400,37.9549,16.0927
16.3440,35.3966,15.1173
16.3480,35.3966,14.1404
16.3520,35.3966,13.7086
16.3560,35.3966,13.7086
16.3600,35.0602,13.7086
16.3640,32.5048,12.3136
16.3680,32.5048,11.5877
16.3720,32.5048,10.8510
16.3760,32.5048,10.0095
16.3800,32.1334,9.5364
16.3840,29.5219,9.5364
16.3880,29.5219,8.4101
16.3920,29.5219,7.4998
16.3960,29.5219,7.0387
16.4000,29.2130,6.5563
16.4040,26.5393,6.5563
16.4080,26.5393,5.8102
16.4120,26.5393,4.8367
16.4160,26.5393,4.0343
16.4200,26.2140,3.6020
16.4240,23.5570,3.5762
16.4280,23.5570,2.8012
16.4320,23.5570,2.1093
16.4360,23.5570,1.5116
16.4400,23.2735,0.6249
16.4440,20.6545,0.1023
16.4480,20.6545,0.0000
16.4520,20.6545,0.0000
16.4560,20.6545,0.0000
16.4600,20.4099,0.0000
16.4640,17.9005,0.0000
16.4680,17.9005,0.0000
16.4720,17.9005,0.0000
16.4760,17.9005,0.0000
16.4800,17.6610,0.0000
16.4840,15.5138,0.0000
16.4880,15.5138,0.0000
16.4920,15.5138,0.0000
16.4960,15.5138,0.0000
16.5000,15.3019,0.0000
16.5040,13.4453,0.0000
16.5080,13.4453,0.0000
16.5120,13.4453,0.0000
16.5160,13.4453,0.0000
16.5200,13.2630,0.0000
16.5240,11.6526,0.0000
16.5280,11.6526,0.0000
16.5320,11.6526,0.0000
16.5360,11.6526,0.0000
16.5400,11.4780,0.0000
16.5440,10.0989,0.0000
16.5480,10.0989,0.0000
16.5520,10.0990,0.0000
16.5560,10.0989,0.0000
16.5600,10.0052,0.0000
16.5640,8.7523,0.0000
16.5680,8.7524,0.0000
16.5720,8.7523,0.0000
16.5760,8.7524,0.0000
16.5800,8.6386,0.0000
16.5840,7.5855,0.0000
16.5880,7.5854,0.0000
16.5920,7.5855,0.0000
16.5960,7.5853,0.0000
16.6000,7.5123,0.0000
16.6040,6.8754,0.0000
16.6080,6.8756,0.0000
16.6120,6.8754,0.0000
16.6160,6.8756,0.0000
16.6200,6.8754,0.0000
16.6240,6.8756,0.0000
16.6280,6.8754,0.0000
16.6320,6.8756,0.0000
16.6360,6.8754,0.0000
16.6400,6.8756,0.0000
16.6440,6.8754,0.0000
16.6480,6.8756,0.0000
16.6520,6.8754,0.0000
16.6560,6.8756,0.0000
16.6600,6.8754,0.0000
16.6640,6.8756,0.0000
16.6680,6.8754,0.0000
16.6720,6.8756,0.0000
16.6760,6.8754,0.0000
16.6800,6.8756,0.0000
16.6840,6.8754,0.0000
16.6880,6.8756,0.0000
16.6920,6.8754,0.0000
16.6960,6.8756,0.0000
16.7000,6.8754,0.0000
16.7040,6.8756,0.0000
16.7080,6.8754,0.0000
16.7120,6.8756,0.0000
16.7160,6.8754,0.0000
16.7200,6.8756,0.0000
16.7240,6.8754,0.0000
16.7280,6.8756,0.0000
16.7320,6.8754,0.0000
16.7360,6.8756,0.0000
16.7400,6.8754,0.0000
16.7440,6.8756,0.0000
16.7480,6.8754,0.0000
16.7520,6.8756,0.0000
16.7560,6.8754,0.0000
16.7600,6.8756,0.0000
16.7640,6.8754,0.0000
16.7680,6.8756,0.0000
16.7720,6.8754,0.0000
16.7760,6.8756,0.0000
16.7800,6.8754,0.0000
16.7840,6.8756,0.0000
16.7880,6.8754,0.0000
16.7920,6.8756,0.0000
16.7960,6.8754,0.0000
16.8000,6.8756,0.0000
16.8040,6.8754,0.0000
16.8080,6.8756,0.0000
16.8120,6.8754,0.0000
16.8160,6.8756,0.0000
16.8200,6.8754,0.0000
16.8240,6.8756,0.0000
16.8280,6.8754,0.0000
16.8320,6.8756,0.0000
16.8360,6.8754,0.0000
16.8400,6.8756,0.0000
16.8440,6.8754,0.0000
16.8480,6.8756,0.0000
16.8520,6.8754,0.0000
16.8560,6.8756,0.0000
16.8600,6.8754,0.0000
16.8640,6.8756,0.0000
16.8680,6.8754,0.0000
16.8720,6.8756,0.0000
16.8760,6.8754,0.0000
16.8800,6.8756,0.0000
16.8840,6.8754,0.0000
16.8880,6.8756,0.0000
16.8920,6.8754,0.0000
16.8960,6.8756,0.0000
16.9000,6.8754,0.0000
16.9040,6.8756,0.0000
16.9080,6.8754,0.0000
16.9120,6.8756,0.0000
16.9160,6.8754,0.0000
16.9200,6.8756,0.0000
16.9240,6.8754,0.0000
16.9280,6.8756,0.0000
16.9320,6.8754,0.0000
16.9360,6.8756,0.0000
16.9400,6.8754,0.0000
16.9440,6.8756,0.0000
16.9480,6.8754,0.0000
16.9520,6.8756,0.0000
16.9560,6.8754,0.0000
16.9600,6.8756,0.0000
16.9640,6.8754,0.0000
16.9680,6.8756,0.0000
16.9720,6.8754,0.0000
16.9760,6.8756,0.0000
16.9800,6.8754,0.0000
16.9840,6.8756,0.0000
16.9880,6.8754,0.0000
16.9920,6.8756,0.0000
16.9960,6.8754,0.0000
17.0000,6.8756,0.0000
17.0040,6.8754,0.0000
17.0080,6.8756,0.0000
17.0120,6.8754,0.0000
17.0160,6.8756,0.0000
17.0200,6.8754,0.0000
17.0240,6.8756,0.0000
17.0280,6.8754,0.0000
17.0320,6.8756,0.0000
17.0360,6.8754,0.0000
17.0400,6.8756,0.0000
17.0440,6.8754,0.0000
17.0480,6.8756,0.0000
17.0520,6.8754,0.0000
17.0560,6.8756,0.0000
17.0600,6.8754,0.0000
17.0640,6.8756,0.0000
17.0680,6.8754,0.0000
17.0720,6.8756,0.0000
17.0760,6.8754,0.0000
17.0800,6.8756,0.0000
17.0840,6.8754,0.0000
17.0880,6.8756,0.0000
17.0920,6.8754,0.0000
17.0960,6.8756,0.0000
17.1000,6.8754,0.0000
17.1040,6.8756,0.0000
17.1080,6.8754,0.0000
17.1120,6.8756,0.0000
17.1160,6.8754,0.0000
17.1200,6.8756,0.0000
17.1240,6.8754,0.0000
17.1280,6.8756,0.0000
17.1320,6.8754,0.0000
17.1360,6.8756,0.0000
17.1400,6.8754,0.0000
17.1440,6.8756,0.0000
17.1480,6.8754,0.0000
17.1520,6.8756,0.0000
17.1560,6.8754,0.0000
17.1600,6.8756,0.0000
17.1640,6.8754,0.0000
17.1680,6.8756,0.0000
17.1720,6.8754,0.0000
17.1760,6.8756,0.0000
17.1800,6.8754,0.0000
17.1840,6.8756,0.0000
17.1880,6.8754,0.0000
17.1920,6.8756,0.0000
17.1960,6.8754,0.0000
17.2000,6.8756,0.0000
17.2040,6.8754,0.0000
17.2080,6.8756,0.0000
17.2120,6.8754,0.0000
17.2160,6.8756,0.0000
17.2200,6.8754,0.0000
17.2240,6.8756,0.0000
17.2280,6.8754,0.0000
17.2320,6.8756,0.0000
17.2360,6.8754,0.0000
17.2400,6.8756,0.0000
17.2440,6.8754,0.0000
17.2480,6.8756,0.0000
17.2520,6.8754,0.0000
17.2560,6.8756,0.0000
17.2600,6.8754,0.0000
17.2640,6.8756,0.0000
17.2680,6.8754,0.0000
17.2720,6.8756,0.0000
17.2760,6.8754,0.0000
17.2800,6.8756,0.0000
17.2840,6.8754,0.0000
17.2880,6.8756,0.0000
17.2920,6.8754,0.0000
17.2960,6.8756,0.0000
17.3000,6.8754,0.0000
17.3040,6.8756,0.0000
17.3080,6.8754,0.0000
17.3120,6.8756,0.0000
17.3160,6.8754,0.0000
17.3200,6.8756,0.0000
17.3240,6.8754,0.0000
17.3280,6.8756,0.0000
17.3320,6.8754,0.0000
17.3360,6.8756,0.0000
17.3400,6.8754,0.0000
17.3440,6.8756,0.0000
17.3480,6.8754,0.0000
17.3520,6.8756,0.0000
17.3560,6.8754,0.0000
17.3600,6.8756,0.0000
17.3640,6.8754,0.0000
17.3680,6.8756,0.0000
17.3720,6.8754,0.0000
17.3760,6.8756,0.0000
17.3800,6.8754,0.0000
17.3840,6.8756,0.0000
17.3880,6.8754,0.0000
17.3920,6.8756,0.0000
17.3960,6.8754,0.0000
17.4000,6.8756,0.0000
17.4040,6.8754,0.0000
17.4080,6.8756,0.0000
17.4120,6.8754,0.0000
17.4160,6.8756,0.0000
17.4200,6.8754,0.0000
17.4240,6.8756,0.0000
17.4280,6.8754,0.0000
17.4320,6.8756,0.0000
17.4360,6.8754,0.0000
17.4400,6.8756,0.0000
17.4440,6.8754,0.0000
17.4480,6.8756,0.0000
17.4520,6.8754,0.0000
17.4560,6.8756,0.0000
17.4600,6.8754,0.0000
17.4640,6.8756,0.0000
17.4680,6.8754,0.0000
17.4720,6.8756,0.0000
17.4760,6.8754,0.0000
17.4800,6.8756,0.0000
17.4840,6.8754,0.0000
17.4880,6.8756,0.0000
17.4920,6.8754,0.0000
17.4960,6.8756,0.0000
17.5000,6.8754,0.0000
17.5040,6.8756,0.0000
17.5080,6.8754,0.0000
17.5120,6.8756,0.0000
17.5160,6.8754,0.0000
17.5200,6.8756,0.9230
17.5240,6.8754,1.9646
17.5280,6.8756,2.4465
17.5320,6.8754,3.4088
17.5360,6.8756,3.9966
17.5400,6.8754,4.4816
17.5440,6.8756,4.9539
17.5480,6.8754,5.3642
17.5520,6.8755,5.3642
17.5560,6.8755,6.5746
17.5600,6.8755,7.4128
17.5640,6.8755,7.7483
17.5680,6.8755,8.4582
17.5720,6.8755,9.3823
17.5760,6.8755,9.9449
17.5800,6.8755,10.7330
17.5840,6.8755,11.3245
17.5880,6.8755,11.3245
17.5920,6.8755,11.3245
17.5960,6.8755,12.5705
17.6000,6.8755,13.4268
17.6040,6.8755,13.8966
17.6080,6.8755,14.3820
17.6120,6.8755,15.3873
17.6160,6.8755,15.9108
17.6200,6.8755,16.7104
17.6240,6.8755,17.2848
17.6280,6.8755,17.2848
17.6320,6.8755,17.2848
17.6360,6.8755,18.5630
17.6400,6.8755,19.4006
17.6440,6.8755,20.1064
17.6480,6.8755,20.9484
17.6520,6.8755,21.4131
17.6560,7.5911,21.9139
17.6600,7.6099,22.7119
17.6640,7.6099,23.4030
17.6680,7.6099,23.9343
17.6720,7.6161,24.4002
17.6760,9.7579,25.3733
17.6800,9.7740,25.9760
17.6840,9.7740,26.4434
17.6880,9.7740,27.0081
17.6920,9.8407,27.9439
17.6960,11.9974,28.0132
17.7000,12.0470,28.6721
17.7040,12.0470,29.4109
17.7080,12.0470,29.9051
17.7120,12.1158,30.3821
17.7160,14.3622,30.3974
17.7200,14.4142,31.0381
17.7240,14.4142,32.0253
17.7280,14.4142,32.9817
17.7320,14.4142,33.8331
17.7360,16.8014,34.4255
17.7400,16.8632,34.5695
17.7440,16.8632,35.0328
17.7480,16.8632,35.9251
17.7520,16.8831,36.9050
17.7560,19.3830,37.4170
17.7600,19.3830,37.8859
17.7640,19.3830,38.7417
17.7680,19.3830,38.9218
17.7720,19.4041,39.8917
17.7760,21.9641,39.9338
17.7800,21.9641,40.9870
17.7840,21.9641,41.9408
17.7880,21.9641,42.5249
17.7920,21.9641,43.4388
17.7960,24.4046,43.5099
17.8000,24.6780,43.5099
17.8040,24.6780,44.2893
17.8080,24.6780,45.4261
17.8120,24.6780,45.8373
17.8160,27.3460,46.7913
17.8200,27.4273,47.4633
17.8240,27.4273,47.9543
17.8280,27.4273,48.5462
17.8320,27.4273,49.4254
17.8360,30.1274,49.4702
17.8400,30.2074,50.2263
17.8440,30.2074,50.9184
17.8480,30.2074,51.3777
17.8520,30.2074,51.8061
17.8560,32.9922,52.8408
17.8600,33.0142,53.4125
17.8640,33.0142,53.8467
17.8680,33.0142,54.2384
17.8720,33.0142,54.2688
17.8760,35.6300,55.1739
17.8800,35.8441,56.1824
17.8840,35.8441,56.9049
17.8880,35.8441,57.3765
17.8920,35.8441,57.8282
17.8960,38.4994,58.8018
17.9000,38.6940,59.4087
17.9040,38.6940,60.1807
17.9080,38.6940,60.9550
17.9120,38.6940,61.4221
17.9160,41.5802,61.8779
17.9200,41.6408,61.9868
17.9240,41.6408,62.5718
17.9280,41.6408,63.3435
17.9320,41.6902,63.8679
17.9360,44.4997,64.8282
17.9400,44.5125,65.3773
17.9440,44.5125,65.8558
17.9480,44.5125,66.4998
17.9520,44.5125,67.3929
17.9560,47.3472,67.8738
17.9600,47.3987,68.3295
17.9640,47.3987,68.5430
17.9680,47.3987,68.8605
17.9720,47.3987,69.7351
17.9760,50.1142,69.7351
17.9800,50.2180,69.7351
17.9840,50.2180,69.7351
17.9880,50.2180,69.7351
17.9920,50.2180,69.7351
17.9960,52.7002,69.7351
18.0000,52.8201,69.7351
18.0040,52.8201,69.7351
18.0080,52.8201,69.7351
18.0120,52.8201,69.7351
18.0160,52.8201,69.7351
18.0200,54.9855,69.7351
18.0240,55.0754,69.7351
18.0280,55.0757,69.7351
18.0320,55.0754,69.7351
18.0360,55.0756,69.7351
18.0400,57.0040,69.7351
18.0440,57.0302,69.7351
18.0480,57.0300,69.7351
18.0520,57.0302,69.7351
18.0560,57.0299,69.7351
18.0600,57.2959,69.7351
18.0640,57.2955,69.7351
18.0680,57.2958,69.7351
18.0720,57.2955,69.7351
18.0760,57.2958,69.7351
18.0800,57.2955,69.7351
18.0840,57.2958,69.7351
18.0880,57.2955,69.7351
18.0920,57.2958,69.7351
18.0960,57.2955,69.7351
18.1000,57.2958,69.7351
18.1040,57.2956,69.7351
18.1080,57.2958,69.7351
18.1120,57.2954,69.7351
18.1160,57.2959,69.7351
18.1200,57.2955,69.7351
18.1240,57.2958,69.7351
18.1280,57.2955,69.7351
18.1320,57.2959,69.7351
18.1360,57.2956,69.7351
18.1400,57.2958,69.7351
18.1440,57.2955,69.7351
18.1480,57.2959,69.7351
18.1520,57.2955,69.7351
18.1560,57.2958,69.7351
18.1600,57.2955,69.7351
18.1640,57.2958,69.7351
18.1680,57.2956,69.7351
18.1720,57.2958,69.7351
18.1760,57.2955,69.7351
18.1800,57.2959,69.7351
18.1840,57.2956,69.7351
18.1880,57.2958,69.7351
18.1920,57.2955,69.7351
18.1960,57.2958,69.7351
18.2000,57.2956,69.7351
18.2040,57.2958,69.7351
18.2080,57.2955,69.7351
18.2120,57.2958,69.7351
18.2160,57.2956,69.7351
18.2200,57.2958,69.7351
18.2240,57.2955,69.7351
18.2280,57.2958,69.7351
18.2320,57.2955,69.7351
18.2360,57.2958,69.7351
18.2400,57.2955,69.7351
18.2440,57.2959,69.7351
18.2480,57.2955,69.7351
18.2520,57.2958,69.7351
18.2560,57.2955,69.7351
18.2600,57.2958,69.7351
18.2640,57.2955,69.7351
18.2680,57.2958,69.7351
18.2720,57.2954,69.7351
18.2760,57.2959,69.7351
18.2800,57.2955,69.7351
18.2840,57.2958,69.7351
18.2880,57.2954,69.7351
18.2920,57.2959,69.7351
18.2960,57.2955,69.7351
18.3000,57.2958,69.7351
18.3040,57.2955,69.7351
18.3080,57.2958,69.7351
18.3120,57.2955,69.7351
18.3160,57.2958,69.7351
18.3200,57.2955,69.7351
18.3240,57.2959,69.7351
18.3280,57.2956,69.7351
18.3320,57.2958,69.7351
18.3360,57.2955,69.7351
18.3400,57.2959,69.7351
18.3440,57.2955,69.7351
18.3480,57.2958,69.7351
18.3520,57.2955,69.7351
18.3560,57.2958,69.7351
18.3600,57.2955,69.7351
18.3640,57.2958,69.7351
18.3680,57.2954,69.7351
18.3720,57.2959,69.7351
18.3760,57.2956,69.7351
18.3800,57.2958,69.7351
18.3840,57.2955,69.7351
18.3880,57.2959,69.7351
18.3920,57.2955,69.7351
18.3960,57.2958,69.7351
18.4000,57.2955,69.7351
18.4040,57.2959,69.7351
18.4080,57.2956,69.7351
18.4120,57.2958,69.7351
18.4160,57.2955,69.7351
18.4200,57.2958,69.7351
18.4240,57.2956,69.7351
18.4280,57.2958,69.7351
18.4320,57.2955,69.7351
18.4360,57.2958,69.7351
18.4400,57.2955,69.7351
18.4440,57.2958,69.7351
18.4480,57.2954,69.7351
18.4520,57.2959,69.7351
18.4560,57.2956,69.7351
18.4600,57.2958,69.7351
18.4640,57.2955,69.7351
18.4680,57.2958,69.7351
18.4720,57.2955,69.7351
18.4760,57.2958,69.7351
18.4800,57.2954,69.7351
18.4840,57.2959,69.7351
18.4880,57.2956,69.7351
18.4920,57.2958,69.7351
18.4960,57.2955,69.7351
18.5000,57.2958,69.7351
18.5040,57.2955,69.7351
18.5080,57.2958,69.7351
18.5120,57.2954,69.7351
18.5160,57.2958,69.7351
18.5200,57.2956,69.7351
18.5240,57.2958,69.7351
18.5280,57.2955,69.7351
18.5320,57.2958,69.7351
18.5360,57.2955,69.7351
18.5400,57.2958,69.7351
18.5440,57.2955,69.7351
18.5480,57.2959,69.7351
18.5520,57.2955,69.7351
18.5560,57.2958,69.7351
18.5600,57.2955,69.7351
18.5640,57.2958,69.7351
18.5680,57.2955,69.7351
