t_mono_s,source,Thumb_rad,Index_rad,Middle_rad,Ring_rad,Little_rad,Rotate_rad
3446.694420,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.698353,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.702392,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.706384,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.710282,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.714243,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.718286,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.722570,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.726305,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.730370,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.734431,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.738379,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.742532,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.746319,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.750426,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.754408,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.758349,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.762454,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.766293,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.770336,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.774303,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.778236,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.782330,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.786274,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.790341,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.794349,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.798332,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.802441,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.806441,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.810270,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.814304,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.818345,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000004
3446.822599,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.826246,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.830341,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.834304,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.838328,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.842342,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000004
3446.846335,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.850415,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.854356,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.858283,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.862383,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.866368,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.870375,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.874327,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.878395,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.882464,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.886280,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.890344,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.894284,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.898360,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.902530,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.906382,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.910332,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.914399,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.918339,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.922469,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.926335,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.930427,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.934361,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.938359,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.942462,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.946410,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.950355,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.954300,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.958423,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.962531,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.966396,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.970291,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.974275,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.978347,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3446.982500,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.986260,sim,0.079999,0.119999,0.125827,0.125827,0.131655,-0.000005
3446.990414,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3446.994422,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000005
3446.998394,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.002435,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.006525,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.010451,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.014484,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.018272,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.022645,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.026327,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.030371,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.034326,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.038370,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.042406,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.046382,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.050347,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.054325,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.058402,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.062509,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.066348,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.070392,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.074471,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.078396,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.082382,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.086322,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.090340,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.094502,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.098368,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.102475,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.106395,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.110356,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.114372,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.118441,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.122711,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.126606,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.130472,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.134463,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.138497,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.142547,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.146389,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000005
3447.150492,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.154444,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.158429,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.162492,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.167263,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.170607,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
3447.174420,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000005
3447.178398,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000004
